owner_id,owner_ref,source_csv,source_json,source_csv_sha256,source_json_sha256,native_namespace,native_dispatch,cli_commands,id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->H1,relation,suite-relations,A1,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,conjugation:Actuation,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Actuation"", ""ql"": ""D1.inverse"", ""cf_view"": ""CF2"", ""seam"": ""conjugation:Actuation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Actuation#4"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->H2,relation,suite-relations,A1,H2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,12:agency-operative-body,H,"{""src_product"": ""Actuation"", ""dst_product"": ""AIKit"", ""ql"": ""D2-require.inverse"", ""cf_view"": ""CF3"", ""seam"": ""12:agency-operative-body"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/ai-kit#58(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->H3,relation,suite-relations,A1,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Actuation"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->H4,relation,suite-relations,A1,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Workcell"", ""ql"": ""D2-complete.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->H5,relation,suite-relations,A1,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""Actuation"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A0,relation,suite-relations,A1,A0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,01:grounded-agency,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Central"", ""ql"": ""D3:A1"", ""cf_view"": ""CF2"", ""seam"": ""01:grounded-agency"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/Actuation#4"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A1,relation,suite-relations,A1,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,self:Actuation,I,"{""src_product"": ""Actuation"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": ""CF2"", ""seam"": ""self:Actuation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Actuation#4"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A2,relation,suite-relations,A1,A2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,12:agency-operative-body,H,"{""src_product"": ""Actuation"", ""dst_product"": ""AIKit"", ""ql"": ""D3:B1"", ""cf_view"": ""CF3"", ""seam"": ""12:agency-operative-body"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/ai-kit#58(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A3,relation,suite-relations,A1,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Actuation"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A4,relation,suite-relations,A1,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Workcell"", ""ql"": ""D3:C2"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A1->A5,relation,suite-relations,A1,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""Actuation"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A2->H1,relation,suite-relations,A2,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,12:agency-operative-body,H,"{""src_product"": ""AIKit"", ""dst_product"": ""Actuation"", ""ql"": ""D2-transform.inverse"", ""cf_view"": ""CF3"", ""seam"": ""12:agency-operative-body"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/ai-kit#58(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A2->A1,relation,suite-relations,A2,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,12:agency-operative-body,H,"{""src_product"": ""AIKit"", ""dst_product"": ""Actuation"", ""ql"": ""D3:B1"", ""cf_view"": ""CF3"", ""seam"": ""12:agency-operative-body"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/ai-kit#58(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A3->H1,relation,suite-relations,A3,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Factory"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A3->A1,relation,suite-relations,A3,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Factory"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A4->H1,relation,suite-relations,A4,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Actuation"", ""ql"": ""D2-complete.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A4->A1,relation,suite-relations,A4,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Actuation"", ""ql"": ""D3:C2"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A5->H1,relation,suite-relations,A5,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],A5->A1,relation,suite-relations,A5,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,15:agency-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": """", ""seam"": ""15:agency-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],rel.actuation.q0.S,relation,product-field,q0,S,[],,,,,agent-inference,ProjectCentral/user/actuation.html#whole-why,,,actuation.html#whole/why,"Actuation addresses a gap between asking AI to work and understanding the agency that actually acts. A person needs to know who is acting, in which World, with what purpose and permission, and how the experience of that work returns. As work moves between models, harnesses, sessions and collaborating Agents, these relationships should stay inspectable. Actuation gives them an explicit form so that authority can remain answerable to consequence.",,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""actuation:seed:q0"", ""source_unit"": ""whole-why"", ""seed_sha256"": ""5e3f1dc43daf0e04a6c8045514cc0de8c3c6cf820678fc57fcb054a831c4f67e"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",Why?
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],rel.actuation.q1.S,relation,product-field,q1,S,"[""cap.actuation.discovery"", ""cap.actuation.world-binding"", ""cap.actuation.realised"", ""cap.actuation.activity"", ""cap.actuation.instantiation""]",,,,,agent-inference,ProjectCentral/user/actuation.html#whole-what,,,actuation.html#whole/what,"Actuation is a CLI and a set of portable software contracts for identifying, inspecting and studying technological agency. Its current product detects available harnesses and reads structured accounts of situated Agency, realised acting loops, their unfolding Streams, semantic Activity and model-bearing instantiation. Its wider purpose is to make the constitution and management of agency an explicit part of an O:I World, from an ordinary coding session to a bounded composition of Agents.",,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""actuation:seed:q1"", ""source_unit"": ""whole-what"", ""seed_sha256"": ""0e8b1ab545cbda254836a7c24ea3fc596d110776ef62ff90095bf917f92f7af4"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",What?
actuation,product:actuation,product:actuation:ProjectCentral/user/capability-matrix.csv,product:actuation:ProjectCentral/user/capability-matrix.json,65d63b5488cca3addc2f9836643edf019b26a9ef954b29fb3056bb404066dc2e,0fe32bdcdc72a701d0c1242cca1b3082f5a1a85ff54307fe5c9c6e4457a43c59,actuation,oi <namespace> forwards the native leaf path unchanged,[],rel.actuation.q2.S,relation,product-field,q2,S,"[""cap.actuation.determination"", ""cap.actuation.return"", ""cap.actuation.stream""]",,,,,agent-inference,ProjectCentral/user/actuation.html#whole-how,,,actuation.html#whole/how,"Actuation relates an enduring Agent to a situated Agency and an explicit WorldBinding. Receipts identify the acting condition and its model, harness and material relations. Ordered Streams preserve attributable events; Activity makes those events understandable; Return carries results, evidence and difference back to the governing relation. Portable contracts let native runtimes supply these facts while preserving their own richer records.",,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""actuation:seed:q2"", ""source_unit"": ""whole-how"", ""seed_sha256"": ""bf8f87c91459a438d4b39c3852afcaf9c8774cfa492683328baf0f4dc3512b99"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.797672+00:00""}",How?
